#1
double csv(8751,9)
# time	TSet	fanRet	fanSup	bypass	converged	TLiving	TMin	QHea
15631200	300.20867332	0.0233641532905	0.0233641532905	0	1	300.189238974	294.15	0.000544804078017
15634800	300.046631251	0.0233641604142	0.0233641604142	0	1	300.048545612	289.15	0.000544804078017
15638400	299.880217539	0.0233641968378	0.0233641968378	0	1	299.907939206	289.15	0.000544804078017
15642000	299.723014689	0.0233641580019	0.0233641580019	0	1	299.763693364	289.15	0.000544804078017
15645600	299.570462523	0.023364158054	0.023364158054	0	1	299.626166195	289.15	0.000544804078017
15649200	299.426187297	0.0233641569528	0.0233641569528	0	1	299.490258463	289.15	0.000544804078017
15652800	299.315276683	0.023364156337	0.023364156337	0	1	299.361107641	289.15	0.000544804078017
15656400	299.263045259	0.0233641568459	0.0233641568459	0	1	299.268397168	289.15	0.000544804078017
15660000	299.267013841	0.0233641526901	0.0233641526901	0	1	299.240148336	289.15	0.000544804078017
15663600	299.310918496	0.0233657726651	0.0233657726651	0	1	299.268287539	294.15	0.000544804078017
15667200	299.382800488	0.0233641562074	0.0233641562074	0	1	299.32376196	294.15	0.000544804078017
15670800	299.480743978	0.0233641564072	0.0233641564072	0	1	299.40164246	289.15	0.000544804078017
15674400	299.59856769	0.0233655558663	0.0233655558663	0	1	299.513410701	289.15	0.000544804078017
15678000	299.71348127	0.0233690799878	0.0233690799878	0	1	299.631705878	289.15	0.000544804078017
15681600	299.811630543	0.0233641567185	0.0233641567185	0	1	299.719607749	289.15	0.000544804078017
15685200	299.891022344	0.0233641596874	0.0233641596874	0	1	299.783933506	289.15	0.000544804078017
15688800	299.935758976	0.0233641569623	0.0233641569623	0	1	299.840002052	289.15	0.000544804078017
15692400	299.926821885	0.0233641597489	0.0233641597489	0	1	299.851190763	289.15	0.000544804078017
15696000	299.867308546	0.0233641548005	0.0233641548005	0	1	299.79281651	289.15	0.000544804078017
15699600	299.766975706	0.0233641553541	0.0233641553541	0	1	299.715458573	289.15	0.000544804078017
15703200	299.628834809	0.023364154939	0.023364154939	0	1	299.599839881	294.15	0.000544804078017
15706800	299.46855219	0.02336409758	0.02336409758	0	1	299.463493313	294.15	0.000544804078017
15710400	299.299022563	0.0233641568586	0.0233641568586	0	1	299.307771651	294.15	0.000544804078017
15714000	299.144299191	0.0233641746356	0.0233641746356	0	1	299.160931467	294.15	0.000544804078017
15717600	299.006971572	0.0233641361496	0.0233641361496	0	1	299.035345836	294.15	0.000544804078017
15721200	298.876620226	0.023364153199	0.023364153199	0	1	298.913589168	289.15	0.000544804078017
15724800	298.752022438	0.0233641568846	0.0233641568846	0	1	298.796785152	289.15	0.000544804078017
15728400	298.632466406	0.0233641574315	0.0233641574315	0	1	298.685480106	289.15	0.000544804078017
15732000	298.516691255	0.0233641572777	0.0233641572777	0	1	298.577437448	289.15	0.000544804078017
15735600	298.408811363	0.0233638074647	0.0233638074647	0	1	298.472035588	289.15	0.000544804078017
15739200	298.359763071	0.0233641438355	0.0233641438355	0	1	298.371785144	289.15	0.000544804078017
15742800	298.398550239	0.0233641604114	0.0233641604114	0	1	298.339843248	289.15	0.000544804078017
15746400	298.476941911	0.0233641561493	0.0233641561493	0	1	298.424913745	289.15	0.000544804078017
15750000	298.564432767	0.0233640501962	0.0233640501962	0	1	298.507636121	294.15	0.000544804078017
15753600	298.674642145	0.0233641558705	0.0233641558705	0	1	298.571837641	294.15	0.000544804078017
15757200	298.817986475	0.0233641485224	0.0233641485224	0	1	298.689603527	289.15	0.000544804078017
15760800	298.990746534	0.0233461019114	0.0233461019114	0	1	298.841474082	289.15	0.000544804078017
15764400	299.157664229	0.0233641329407	0.0233641329407	0	1	298.988915058	289.15	0.000544804078017
15768000	299.221829926	0.0233641561268	0.0233641561268	0	1	299.168592924	289.15	0.000544804078017
15771600	299.152948732	0.0233641567194	0.0233641567194	0	1	299.10184466	289.15	0.000544804078017
15775200	299.079653526	0.023364157215	0.023364157215	0	1	298.946801699	289.15	0.000544804078017
15778800	299.117765445	0.0233641586235	0.0233641586235	0	1	298.915175173	289.15	0.000544804078017
15782400	299.229141642	0.0233641137514	0.0233641137514	0	1	299.050049952	289.15	0.000544804078017
15786000	299.290219829	0.0233652002145	0.0233652002145	0	1	299.16496606	289.15	0.000544804078017
15789600	299.223583909	0.02339692646	0.02339692646	0	1	299.149310221	294.15	0.000544804078017
15793200	299.071776829	0.0233641595431	0.0233641595431	0	1	299.005774825	294.15	0.000544804078017
15796800	298.900458549	0.0233641560101	0.0233641560101	0	1	298.846550859	294.15	0.000544804078017
15800400	298.743323148	0.0235957085499	0.0235957085499	0	1	298.704108928	294.15	0.000544804078017
15804000	298.604658657	0.0236866224201	0.0236866224201	0	1	298.584236461	294.15	0.000544804078017
15807600	298.470728411	0.0233641664375	0.0233641664375	0	1	298.468174931	289.15	0.000544804078017
15811200	298.348061932	0.0236386768503	0.0236386768503	0	1	298.359728607	289.15	0.000544804078017
15814800	298.228204997	0.0237334760552	0.0237334760552	0	1	298.247936483	289.15	0.000544804078017
15818400	298.113005692	0.0233641595833	0.0233641595833	0	1	298.141774675	289.15	0.000544804078017
15822000	297.997657752	0.0236488223832	0.0236488223832	0	1	298.039662591	289.15	0.000544804078017
15825600	297.939279556	0.0233641612233	0.0233641612233	0	1	297.939411575	289.15	0.000544804078017
15829200	297.974222974	0.0233641592566	0.0233641592566	0	1	297.896151472	289.15	0.000544804078017
15832800	298.110784555	0.0235667097292	0.0235667097292	0	1	297.978043205	289.15	0.000544804078017
15836400	298.347312636	0.0233641557462	0.0233641557462	0	1	298.162050029	294.15	0.000544804078017
15840000	298.662094928	0.023364155956	0.023364155956	0	1	298.439215033	294.15	0.000544804078017
15843600	299.002718236	0.023364158874	0.023364158874	0	1	298.81030901	294.15	0.000544804078017
15847200	299.316879477	0.0233641560196	0.0233641560196	0	1	299.127099624	294.15	0.000544804078017
15850800	299.584658788	0.0237928022662	0.0237928022662	0	1	299.40336508	294.15	0.000544804078017
15854400	299.811434425	0.0233641526146	0.0233641526146	0	1	299.629618144	294.15	0.000544804078017
15858000	299.984219814	0.0233641565135	0.0233641565135	0	1	299.802497501	294.15	0.000544804078017
15861600	300.107917383	0.0233641635857	0.0233641635857	0	1	299.904004469	294.15	0.000544804078017
15865200	300.19933004	0.0233641558574	0.0233641558574	0	1	299.986854537	294.15	0.000544804078017
15868800	300.23710212	0.0233641561959	0.0233641561959	0	1	300.073439395	294.15	0.000544804078017
15872400	300.176377217	0.0233637729036	0.0233637729036	0	1	300.087227648	294.15	0.000544804078017
15876000	300.024677142	0.0233641568508	0.0233641568508	0	1	299.943664602	294.15	0.000544804078017
15879600	299.835625736	0.0233641562738	0.0233641562738	0	1	299.763151426	294.15	0.000544804078017
15883200	299.648199788	0.0234529940133	0.0234529940133	0	1	299.583864224	294.15	0.000544804078017
15886800	299.468507479	0.0233641244568	0.0233641244568	0	1	299.428583976	294.15	0.000544804078017
15890400	299.295178907	0.0233641520122	0.0233641520122	0	1	299.280869229	294.15	0.000544804078017
15894000	299.118974941	0.0233641661982	0.0233641661982	0	1	299.129075941	289.15	0.000544804078017
15897600	298.938811161	0.0234689695718	0.0234689695718	0	1	298.972621892	289.15	0.000544804078017
15901200	298.758034676	0.0233645887812	0.0233645887812	0	1	298.807915277	289.15	0.000544804078017
15904800	298.580755337	0.0233641581916	0.0233641581916	0	1	298.643944519	289.15	0.000544804078017
15908400	298.422745955	0.0233641553307	0.0233641553307	0	1	298.483794306	289.15	0.000544804078017
15912000	298.368170037	0.0233640752592	0.0233640752592	0	1	298.331150807	289.15	0.000544804078017
15915600	298.512838483	0.0233333335427	0.0233333335427	0	1	298.330918858	289.15	0.000544804078017
15919200	298.871795546	0.0233641556784	0.0233641556784	0	1	298.598489282	289.15	0.000544804078017
15922800	299.432998039	0.0234269895273	0.0234269895273	0	1	299.110975519	294.15	0.000544804078017
15926400	300.16921736	0.0235097487263	0.0235097487263	0	1	299.843097569	294.15	71.3332052322
15930000	300.920525194	0.0233641521671	0.0233641521671	0	1	300.682836253	294.15	50.0687391107
15933600	301.465430496	0.0233419143481	0.0233419143481	0	1	301.467036927	294.15	0.226524080748
15937200	301.746538205	0.023364147706	0.023364147706	0	1	301.581872118	294.15	0.205605124385
15940800	301.893560737	0.0233641560177	0.0233641560177	0	1	301.679205113	294.15	0.20599060405
15944400	301.9839763	0.0233641553591	0.0233641553591	0	1	301.745781486	294.15	0.205294787941
15948000	302.030613291	0.0233641600642	0.0233641600642	0	1	301.787926664	294.15	0.202590567519
15951600	302.023822437	0.0233641656692	0.0233641656692	0	1	301.794898295	294.15	3.07279892382e-06
15955200	301.942625148	0.0234917243565	0.0234917243565	0	1	301.744816252	294.15	4.88799140749e-05
15958800	301.790917734	0.0233641561707	0.0233641561707	0	1	301.649825703	294.15	0.000102705654099
15962400	301.559407859	0.0233641560337	0.0233641560337	0	1	301.452755612	294.15	0.000187917426788
15966000	301.286776043	0.0233641570656	0.0233641570656	0	1	301.204487644	294.15	0.000290530211608
15969600	301.022104819	0.0233641881638	0.0233641881638	0	1	300.939125778	294.15	0.000396389660606
15973200	300.784899972	0.023364157849	0.023364157849	0	1	300.719754516	294.15	0.000478149661528
15976800	300.566739788	0.0233641368613	0.0233641368613	0	1	300.522188632	294.15	0.000543872229491
15980400	300.363947592	0.0233641565559	0.0233641565559	0	1	300.328885294	289.15	0.000544804078017
15984000	300.178223285	0.023364283536	0.023364283536	0	1	300.145671741	289.15	0.000544804078017
15987600	300.005493903	0.0233641545303	0.0233641545303	0	1	299.972402551	289.15	0.000544804078017
15991200	299.838946819	0.023365054734	0.023365054734	0	1	299.807579687	289.15	0.000544804078017
15994800	299.676795026	0.0233641561135	0.0233641561135	0	1	299.643901586	289.15	0.000544804078017
15998400	299.545092397	0.0233644943552	0.0233644943552	0	1	299.480542488	289.15	0.000544804078017
16002000	299.467167811	0.0233641566329	0.0233641566329	0	1	299.356674951	289.15	0.000544804078017
16005600	299.444231679	0.023364153565	0.023364153565	0	1	299.290311563	289.15	0.000544804078017
16009200	299.466377526	0.0233641545646	0.0233641545646	0	1	299.278576569	294.15	0.000544804078017
16012800	299.526151427	0.0233589178644	0.0233589178644	0	1	299.309290677	294.15	0.000544804078017
16016400	299.619373778	0.0233641228486	0.0233641228486	0	1	299.375781365	289.15	0.000544804078017
16020000	299.729878331	0.0233364032564	0.0233364032564	0	1	299.466889117	289.15	0.000544804078017
16023600	299.83598571	0.0233641552561	0.0233641552561	0	1	299.567904964	289.15	0.000544804078017
16027200	299.911215461	0.0233644467331	0.0233644467331	0	1	299.638409682	289.15	0.000544804078017
16030800	299.955827389	0.0233681744689	0.0233681744689	0	1	299.676913145	289.15	0.000544804078017
16034400	299.959751706	0.0233685711938	0.0233685711938	0	1	299.697959519	289.15	0.000544804078017
16038000	299.928208671	0.0233641574069	0.0233641574069	0	1	299.686307632	289.15	0.000544804078017
16041600	299.858176203	0.0233641561435	0.0233641561435	0	1	299.642582953	289.15	0.000544804078017
16045200	299.747997656	0.0233641551342	0.0233641551342	0	1	299.568020606	289.15	0.000544804078017
16048800	299.599513576	0.0233641644424	0.0233641644424	0	1	299.457530092	294.15	0.000544804078017
16052400	299.427198292	0.0233641552651	0.0233641552651	0	1	299.317989853	294.15	0.000544804078017
16056000	299.252670951	0.0233637172653	0.0233637172653	0	1	299.166052925	294.15	0.000544804078017
16059600	299.086566023	0.0233641619396	0.0233641619396	0	1	299.025861533	294.15	0.000544804078017
16063200	298.927321637	0.0233641563587	0.0233641563587	0	1	298.890396355	294.15	0.000544804078017
16066800	298.771071596	0.0233641562472	0.0233641562472	0	1	298.756154256	289.15	0.000544804078017
16070400	298.614192944	0.0233641573484	0.0233641573484	0	1	298.620870234	289.15	0.000544804078017
16074000	298.458131157	0.023364159735	0.023364159735	0	1	298.483659524	289.15	0.000544804078017
16077600	298.307404349	0.0233644998024	0.0233644998024	0	1	298.347398107	289.15	0.000544804078017
16081200	298.162410034	0.0233641559052	0.0233641559052	0	1	298.213909996	289.15	0.000544804078017
16084800	298.058046513	0.0233641559591	0.0233641559591	0	1	298.080061436	289.15	0.000544804078017
16088400	298.023559753	0.0233641557353	0.0233641557353	0	1	297.99517789	289.15	0.000544804078017
16092000	298.045662635	0.0233631590835	0.0233631590835	0	1	297.985070237	289.15	0.000544804078017
16095600	298.114205839	0.0233565721883	0.0233565721883	0	1	298.021700005	294.15	0.000544804078017
16099200	298.220804592	0.0233641585911	0.0233641585911	0	1	298.105545418	294.15	0.000544804078017
16102800	298.35361696	0.0233640793993	0.0233640793993	0	1	298.212439544	289.15	0.000544804078017
16106400	298.492387035	0.0233641454215	0.0233641454215	0	1	298.340835579	289.15	0.000544804078017
16110000	298.619205986	0.0233641556439	0.0233641556439	0	1	298.448660446	289.15	0.000544804078017
16113600	298.726191363	0.023364154832	0.023364154832	0	1	298.543517757	289.15	0.000544804078017
16117200	298.805448156	0.0233641558744	0.0233641558744	0	1	298.613514356	289.15	0.000544804078017
16120800	298.846812628	0.0233641556042	0.0233641556042	0	1	298.65117468	289.15	0.000544804078017
16124400	298.837982036	0.0234028618412	0.0234028618412	0	1	298.656159689	289.15	0.000544804078017
16128000	298.774428927	0.0233641561535	0.0233641561535	0	1	298.602042654	289.15	0.000544804078017
16131600	298.659965931	0.0234546726969	0.0234546726969	0	1	298.51292067	289.15	0.000544804078017
16135200	298.504113701	0.0233641549741	0.0233641549741	0	1	298.382132658	294.15	0.000544804078017
16138800	298.323865464	0.0234889232839	0.0234889232839	0	1	298.2291795	294.15	0.000544804078017
16142400	298.147985544	0.0235864305286	0.0235864305286	0	1	298.062740284	294.15	0.000544804078017
16146000	297.992283575	0.0233641584651	0.0233641584651	0	1	297.920308209	294.15	0.000544804078017
16149600	297.852223017	0.0233641553202	0.0233641553202	0	1	297.794253766	294.15	0.000544804078017
16153200	297.725153754	0.0234681334506	0.0234681334506	0	1	297.67830631	289.15	0.000544804078017
16156800	297.609163064	0.0233641563811	0.0233641563811	0	1	297.574273448	289.15	0.000544804078017
16160400	297.485863518	0.0234680675342	0.0234680675342	0	1	297.476392811	289.15	0.000544804078017
16164000	297.204801726	0.0235704375503	0.0235704375503	0	1	297.377111224	289.15	0.000544804078017
16167600	296.948080934	0.0233641614969	0.0233641614969	0	1	297.276601545	289.15	0.000551463820755
16171200	296.742584981	0.023364161092	0.023364161092	0	1	297.177490482	289.15	0.000554391366093
16174800	296.597096091	0.0234309621876	0.0234309621876	0	1	297.097625456	289.15	0.000558531916047
16178400	296.515848249	0.0234832853721	0.0234832853721	0	1	297.041307477	289.15	0.000564013176759
16182000	296.485689844	0.0235198635896	0.0235198635896	0	1	297.019984262	294.15	0.000566308472217
16185600	296.493437451	0.0233641552057	0.0233641552057	0	1	297.022710279	294.15	0.000568371506915
16189200	296.552018429	0.0233682098719	0.0233682098719	0	1	297.038936766	289.15	0.000566519593654
16192800	296.656741684	0.023364156676	0.023364156676	0	1	297.083729746	289.15	0.00056219756691
16196400	296.777107764	0.023364156478	0.023364156478	0	1	297.155632167	289.15	0.000556735331992
16200000	296.898082629	0.0233601476843	0.0233601476843	0	1	297.2114622	289.15	0.000552928682247
16203600	297.013773844	0.0233640946316	0.0233640946316	0	1	297.259397434	289.15	0.00054960769494
16207200	297.09747923	0.0235412333927	0.0235412333927	0	1	297.306523062	289.15	0.000547377508227
16210800	297.13698703	0.0237543601151	0.0237543601151	0	1	297.323543581	289.15	0.000546519828858
16214400	297.135816772	0.023847365477	0.023847365477	0	1	297.315017373	289.15	0.000546036386377
16218000	297.041637809	0.0233641515512	0.0233641515512	0	1	297.288731991	289.15	0.000545761257738
16221600	296.913258396	0.0233646066206	0.0233646066206	0	1	297.213129103	294.15	0.000549194332757
16225200	296.796624073	0.0233641557286	0.0233641557286	0	1	297.135545191	294.15	0.000546709105776
16228800	296.649598655	0.023364154356	0.023364154356	0	1	297.053100661	294.15	0.00054964342361
16232400	296.498575397	0.0233641538776	0.0233641538776	0	1	296.966710089	294.15	0.000552084487916
16236000	296.345177477	0.0236873703607	0.0236873703607	0	1	296.878177359	294.15	0.000555317518144
16239600	296.187933988	0.0237624513962	0.0237624513962	0	1	296.787169535	289.15	0.000560656418813
16243200	296.031312678	0.0237325916818	0.0237325916818	0	1	296.690610246	289.15	0.000570600315195
16246800	295.878223883	0.0233641548776	0.0233641548776	0	1	296.589326066	289.15	0.000584581819474
16250400	295.735536774	0.023364150932	0.023364150932	0	1	296.48936071	289.15	0.000602486972254
16254000	295.613314084	0.0233641556226	0.0233641556226	0	1	296.390423763	289.15	0.000624079561701
16257600	295.570744273	0.0233641767406	0.0233641767406	0	1	296.299619849	289.15	0.000647452630547
16261200	295.673797078	0.0233641591299	0.0233641591299	0	1	296.327255413	289.15	0.000665693747851
16264800	295.905970577	0.0233641569947	0.0233641569947	0	1	296.567567593	289.15	0.000669179064148
16268400	296.279034356	0.0233641597399	0.0233641597399	0	1	296.921571943	294.15	16.3738773784
16272000	296.852939929	0.0233349196182	0.0233349196182	0	1	297.379585776	294.15	172.494275503
16275600	297.722641713	0.0233635886573	0.0233635886573	0	1	297.911639374	289.15	297.046189752
16279200	298.693322493	0.0233641018454	0.0233641018454	0	1	298.484279387	289.15	179.400693338
16282800	299.305667295	0.0233641421068	0.0233641421068	0	1	299.024394713	289.15	8.89102019259
16286400	299.763493607	0.0233641573132	0.0233641573132	0	1	299.441221969	289.15	0.000544804078017
16290000	300.109673365	0.0233641521012	0.0233641521012	0	1	299.745027461	289.15	0.000542759732751
16293600	300.40638392	0.0233641552824	0.0233641552824	0	1	299.960452197	289.15	0.00049496834763
16297200	300.700823489	0.0233640981456	0.0233640981456	0	1	300.201908777	289.15	0.000443746920887
16300800	300.965076663	0.0236299391814	0.0236299391814	0	1	300.476675248	289.15	0.000401054908214
16304400	301.027875813	0.0233641559776	0.0233641559776	0	1	300.724785635	289.15	0.00037015670144
16308000	300.82470973	0.0233641559869	0.0233641559869	0	1	300.467708155	294.15	0.000438569569
16311600	300.512834262	0.0236443906822	0.0236443906822	0	1	300.194678613	294.15	0.000535771294913
16315200	300.215774799	0.0233641667588	0.0233641667588	0	1	299.908491262	294.15	0.000544804078013
16318800	299.977016475	0.0233641585264	0.0233641585264	0	1	299.701179097	294.15	0.000544804078017
16322400	299.778389438	0.0235797009589	0.0235797009589	0	1	299.53466227	294.15	0.000544804078017
16326000	299.605863103	0.0236651787902	0.0236651787902	0	1	299.382146041	289.15	0.000544804078017
16329600	299.453061896	0.0237464854196	0.0237464854196	0	1	299.245445297	289.15	0.000544804078017
16333200	299.312824975	0.0238169489755	0.0238169489755	0	1	299.120951519	289.15	0.000544804078017
16336800	299.181996653	0.0233641532274	0.0233641532274	0	1	299.004299475	289.15	0.000544804078017
16340400	299.064615523	0.0233641594752	0.0233641594752	0	1	298.89423104	289.15	0.000544804078017
16344000	299.003973522	0.0233641564583	0.0233641564583	0	1	298.79171406	289.15	0.000544804078017
16347600	299.004590654	0.0233656513622	0.0233656513622	0	1	298.776481546	289.15	0.000544804078017
16351200	299.047803187	0.0233638387895	0.0233638387895	0	1	298.79337569	289.15	0.000544804078017
16354800	299.146555171	0.0233641588821	0.0233641588821	0	1	298.8344024	294.15	0.000544804078017
16358400	299.309550613	0.0233641580238	0.0233641580238	0	1	299.005225409	294.15	0.000544804078017
16362000	299.515687301	0.0233641335589	0.0233641335589	0	1	299.086787207	289.15	0.000544804078017
16365600	299.628593739	0.0233641564797	0.0233641564797	0	1	299.432081797	289.15	0.000544804078017
16369200	299.730971097	0.0233641490559	0.0233641490559	0	1	299.341167824	289.15	0.000544804078017
16372800	300.051624784	0.0233641560389	0.0233641560389	0	1	299.37348689	289.15	0.000544804078017
16376400	300.455501096	0.023364155617	0.023364155617	0	1	300.050791973	289.15	0.000544804078017
16380000	300.759987141	0.0233641571039	0.0233641571039	0	1	300.310068655	289.15	0.000487334507918
16383600	301.030061496	0.0233641566148	0.0233641566148	0	1	300.476052467	289.15	0.000452812369178
16387200	301.269409873	0.0233641553709	0.0233641553709	0	1	300.777649031	289.15	16.3916747763
16390800	301.305050714	0.0233641613897	0.0233641613897	0	1	300.994598591	289.15	0.000338902807703
16394400	301.117088888	0.0233641566086	0.0233641566086	0	1	300.775546265	294.15	0.000402234749588
16398000	300.857450056	0.0233641565893	0.0233641565893	0	1	300.534082062	294.15	0.000489904771609
16401600	300.617698409	0.0233641808053	0.0233641808053	0	1	300.338536723	294.15	0.000544795428144
16405200	300.404615226	0.023364156332	0.023364156332	0	1	300.181428575	294.15	0.000544804078017
16408800	300.206908336	0.0233641585398	0.0233641585398	0	1	300.038775141	294.15	0.000544804078017
16412400	300.012409555	0.0233641248232	0.0233641248232	0	1	299.897226755	289.15	0.000544804078017
16416000	299.811988893	0.0233921791809	0.0233921791809	0	1	299.749759604	289.15	0.000544804078017
16419600	299.609793349	0.0233641560843	0.0233641560843	0	1	299.593714171	289.15	0.000544804078017
16423200	299.414449554	0.023363583166	0.023363583166	0	1	299.434772256	289.15	0.000544804078017
16426800	299.239788158	0.0233611010342	0.0233611010342	0	1	299.277341092	289.15	0.000544804078017
16430400	299.165944757	0.0233641554703	0.0233641554703	0	1	299.130225618	289.15	0.000544804078017
16434000	299.263941433	0.0233641577613	0.0233641577613	0	1	299.118278367	289.15	0.000544804078017
16437600	299.529452567	0.0234277933259	0.0234277933259	0	1	299.301470545	289.15	0.000544804078017
16441200	299.944325409	0.0233641540022	0.0233641540022	0	1	299.641360066	294.15	0.000544804078017
16444800	300.474754109	0.0233641558313	0.0233641558313	0	1	300.14091509	294.15	0.000544804078017
16448400	301.066225322	0.0233641558624	0.0233641558624	0	1	300.715659459	294.15	34.4616484821
16452000	301.629680987	0.0233640422309	0.0233640422309	0	1	301.298517503	294.15	26.8897665764
16455600	300.581879476	0.0233642059961	0.0233642059961	0	1	301.814569115	294.15	0.0693789415103
16459200	300.795457239	0.0233641544471	0.0233641544471	0	1	302.204769071	294.15	0.0592393468891
16462800	300.926516554	0.0233641516282	0.0233641516282	0	1	302.418266726	294.15	0.050468168539
16466400	301.042789501	0.0233641565738	0.0233641565738	0	1	302.553117036	294.15	0.0485064565968
16470000	301.201319723	0.023364156534	0.023364156534	0	1	302.76104391	294.15	0.0531319912205
16473600	301.398079916	0.023364156172	0.023364156172	0	1	303.056116628	294.15	0.0584728612798
16477200	301.550269849	0.023364154545	0.023364154545	0	1	303.317215902	294.15	0.0552815628123
16480800	301.557367133	0.0236533643023	0.0236533643023	0	1	302.953524286	294.15	0.0413343763223
16484400	301.403556443	0.0239974507226	0.0239974507226	0	1	302.609125909	294.15	0.0216501580644
16488000	302.593059768	0.0233641585672	0.0233641585672	0	1	302.264880579	294.15	0.137281148642
16491600	302.281387013	0.023364156081	0.023364156081	0	1	301.991551149	294.15	8.23691795779e-05
16495200	302.001414121	0.0233641569377	0.0233641569377	0	1	301.752013275	294.15	0.000179320939802
16498800	301.72705632	0.0233641563631	0.0233641563631	0	1	301.522472185	289.15	0.000268826776903
16502400	301.470868717	0.0233641863855	0.0233641863855	0	1	301.306248666	289.15	0.000349256308695
16506000	301.222765394	0.0233641562918	0.0233641562918	0	1	301.09765112	289.15	0.000422495009483
16509600	300.982401846	0.0233641561463	0.0233641561463	0	1	300.892426215	289.15	0.000491179907191
16513200	300.764038486	0.0233641556752	0.0233641556752	0	1	300.692842785	289.15	0.000544737867312
16516800	300.662956578	0.0233641517781	0.0233641517781	0	1	300.503053792	289.15	0.000544804078017
16520400	300.782689713	0.023335153092	0.023335153092	0	1	300.47283816	289.15	0.000544804078017
16524000	301.133263505	0.0233641573627	0.0233641573627	0	1	300.696910502	289.15	0.000515619784336
16527600	301.676184751	0.0233641661091	0.0233641661091	0	1	301.154180786	294.15	37.9743897988
16531200	301.621751602	0.0233641561175	0.0233641561175	0	1	301.77291598	294.15	4.91666490382e-05
16534800	302.118272649	0.0233645118803	0.0233645118803	0	1	302.548483749	294.15	0.0866808240648
16538400	302.369534924	0.0233641564459	0.0233641564459	0	1	303.277409576	294.15	0.0582912128657
16542000	302.444722802	0.0233641567815	0.0233641567815	0	1	303.249703748	294.15	0.04084947842
16545600	302.478237183	0.0233641671275	0.0233641671275	0	1	303.306235545	294.15	0.0353889535685
16549200	302.517652699	0.0233516471462	0.0233516471462	0	1	303.36105348	294.15	0.0327547835842
16552800	302.560135547	0.0233641578622	0.0233641578622	0	1	303.400367088	294.15	0.0315689765529
16556400	302.592450578	0.0233641564187	0.0233641564187	0	1	303.444669463	294.15	0.0296746220611
16560000	302.59599023	0.0233641588133	0.0233641588133	0	1	303.429459203	294.15	0.0258350466239
16563600	302.551772638	0.0233641565571	0.0233641565571	0	1	303.360308871	294.15	0.0193897435902
16567200	302.444559081	0.0233642513353	0.0233642513353	0	1	303.147633401	294.15	0.0104032670464
16570800	302.289339163	0.0233641564233	0.0233641564233	0	1	302.877027196	294.15	0.00154421085389
16574400	302.123382916	0.023364156579	0.023364156579	0	1	302.590483332	294.15	9.19389306863e-08
16578000	302.508695386	0.0234704912245	0.0234704912245	0	1	302.343355077	294.15	8.4400410811e-07
16581600	302.256615056	0.0233641377597	0.0233641377597	0	1	302.118154318	294.15	9.28859505014e-05
16585200	302.01495768	0.0234957455244	0.0234957455244	0	1	301.902502031	289.15	0.000176258852179
16588800	301.789920338	0.0233641570093	0.0233641570093	0	1	301.698728804	289.15	0.000252404370597
16592400	301.567446251	0.0233641597447	0.0233641597447	0	1	301.502109729	289.15	0.000322744896233
16596000	301.358850513	0.0233641534759	0.0233641534759	0	1	301.309181905	289.15	0.000389248854716
16599600	301.15929578	0.0233642127321	0.0233642127321	0	1	301.124228104	289.15	0.000450098729152
16603200	301.045598032	0.023364052978	0.023364052978	0	1	300.950097966	289.15	0.000505376516019
16606800	301.006180672	0.0233641350864	0.0233641350864	0	1	300.880265029	289.15	0.000521536484218
16610400	300.983094822	0.0233641588906	0.0233641588906	0	1	300.89720103	289.15	0.000499634853639
16614000	301.01013582	0.0233641562195	0.0233641562195	0	1	300.86359046	294.15	0.000507472359127
16617600	301.15663238	0.0233641546012	0.0233641546012	0	1	300.909608589	294.15	0.000488742907168
16621200	301.383758602	0.0233641626414	0.0233641626414	0	1	301.186664492	289.15	0.000372933128122
16624800	301.611690847	0.023336137899	0.023336137899	0	1	301.380090301	289.15	0.000294496177661
16628400	301.765901337	0.0233641565249	0.0233641565249	0	1	301.58622378	289.15	0.000209842421951
16632000	301.850344453	0.02336943528	0.02336943528	0	1	301.636430379	289.15	0.000192044569079
16635600	302.001191298	0.0233641566767	0.0233641566767	0	1	301.608863908	289.15	0.000214253441062
16639200	301.430293024	0.0233641422765	0.0233641422765	0	1	301.891969561	289.15	9.89058689697e-05
16642800	301.509689287	0.0233383554883	0.0233383554883	0	1	302.235390371	289.15	0.0330395144374
16646400	301.818105196	0.0233408172382	0.0233408172382	0	1	302.601998508	289.15	0.0483365241569
16650000	302.02243833	0.0233641563546	0.0233641563546	0	1	302.996425681	289.15	0.0483299628922
16653600	302.076475642	0.0234008552096	0.0234008552096	0	1	302.673510518	294.15	0.0332475446174
16657200	302.607140937	0.0233641624238	0.0233641624238	0	1	302.401022376	294.15	0.0705337765637
16660800	302.284156157	0.023364175602	0.023364175602	0	1	302.096766286	294.15	9.28664934236e-05
16664400	302.009883578	0.0233641575676	0.0233641575676	0	1	301.852341968	294.15	0.000191909129243
16668000	301.776886315	0.0233641887446	0.0233641887446	0	1	301.658138915	294.15	0.000267240399735
16671600	301.571027315	0.0233641664264	0.0233641664264	0	1	301.48397143	289.15	0.000331572703845
16675200	301.371259323	0.023364164147	0.023364164147	0	1	301.317099949	289.15	0.000390708906036
16678800	301.187471829	0.0233641577325	0.0233641577325	0	1	301.153594062	289.15	0.000446181136272
